video_id,username,video_description,hashtag_names,view_count,like_count,comment_count,share_count,create_time,region_code,music_id,voice_to_text,url,retrieval,availability,profile.likes_count,profile.video_count,profile.avatar_url,profile.bio_description,profile.display_name,profile.follower_count,profile.following_count,profile.is_verified,addiction_language,addiction_nssi,addiction_relapsing,addiction_sobriety,algospeak,algospeak_abbreviation,algospeak_symbols,algospeak_coverup,algospeak_misspelling,algospeak_characters,algospeak_term,explicit_language,explicit_cut,explicit_instrument,explicit_scars,explicit_self_harm,visible_scars,scars_bandaged,scars_drawn,scars_fresh,scars_healed,signaling,signaling_abstract,signaling_blood,signaling_body,signaling_clothing,signaling_imagery,signaling_lyric,signaling_summer,trigger_warning
shrecovey208,oneilqfl14z,yeah uts been tough lately trying to stay clean really struggling tho #vent #recovery #emo #shitposting #shrecovey #wedorevover #mentalhealthawareness #awarenessmatters ,"['emo', 'recovery', 'vent', 'mentalhealthawareness', 'shitposting', 'awarenessmatters', 'wedorevover', 'shrecovey']",2,17,6,0,1717370359,GB,7.19E+18,,https://www.tiktok.com/@oneilqfl14z/video/7376049439649140001,Downloaded,Available,1336776,1193,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb761350c680a5cbb1ed7d3981d74449~c5_168x168.jpeg?lk3s=a5d48078&nonce=92477&refresh_token=e5fe61705eb661e36bb42b2cbeaa6674&x-expires=1723068000&x-signature=tdZkvvhBm3vuhyBhKtPoGj6Dt4U%3D&shp=a5d48078&shcp=8aecc5ac,"🏳️‍🌈
safe place 🫂
mental health matters ❤️",sera,5175,144,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey209,laylahmorrissey,It’s all part of the process! #sobertok #iamsober #iamsoberapp #noahkahan #relapse #wedorecover #shrecovey #addictionawareness #mentalhealthawareness ,"['relapse', 'iamsober', 'mentalhealthawareness', 'wedorecover', 'addictionawareness', 'noahkahan', 'shrecovey', 'iamsoberapp', 'sobertok']",532,113,4,1,1717366277,AU,7.35E+18,,https://www.tiktok.com/@laylahmorrissey/video/7376031940773743890,Downloaded,Available,2498,61,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/44a056cffc70fe90a401b2feb2dc3895~c5_168x168.jpeg?lk3s=a5d48078&nonce=22606&refresh_token=883febea473e6804af84f7ceed14db86&x-expires=1723068000&x-signature=1kY1HEpztmfrmnl4j5AgRu0AVHo%3D&shp=a5d48078&shcp=8aecc5ac,"⛧☾༺♰༻☽⛧ 𝔅𝔦𝔱𝔢 𝔐𝔢
i love my bf @Kian",Krypcuty!,94,285,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey210,x.ashliegh,i cannot wait to move home #mentalhealth #mentalhealthmatters #mentalhealthrecovery #mentalhealthawareness #shrecovey #edrec0very #anarec0very #substanceabuseawareness #fyp #foryou #foryoupage ,"['foryou', 'fyp', 'mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'mentalhealthrecovery', 'foryoupage', 'shrecovey', 'substanceabuseawareness', 'edrec0very', 'anarec0very']",12,290,58,0,1717355184,GB,7.33E+18,,https://www.tiktok.com/@x.ashliegh/video/7375984327810731296,Downloaded,Available,2755844,1055,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7136000788958fc52db7eaf56d97fe76~c5_168x168.jpeg?lk3s=a5d48078&nonce=9778&refresh_token=d2077afd4419edb0abd91623539eff17&x-expires=1723068000&x-signature=51wn%2FSOInFpSAT8Qnro4%2BRg8N1Y%3D&shp=a5d48078&shcp=8aecc5ac,"20 | AUS | 🌈
Cheer is my only personality trait
Sober is sexy
You matter !!",Laylah💌,9096,93,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey212,x.ashliegh,"may have had a terrible couple of weeks, but im grateful to still be clean & sober. i’m grateful i get to feel the lows rather than numbing and escaping from them <3 #fyp #foryou #foryoupage #mentalhealthmatters #mentalhealth #mentalhealthrecovery #mentalhealthawareness #shrecovey #edrec0very #anarec0very #substanceabuseawareness ","['foryou', 'fyp', 'mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'mentalhealthrecovery', 'foryoupage', 'shrecovey', 'substanceabuseawareness', 'edrec0very', 'anarec0very']",18,111,12,0,1717319299,GB,7.22E+18,,https://www.tiktok.com/@x.ashliegh/video/7375830187574938912,Downloaded,Available,189685,274,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1e0c51bddfbf2a356e8ff074c5aa6296~c5_168x168.jpeg?lk3s=a5d48078&nonce=60815&refresh_token=061ec1b357cfa56581d91b300421ec67&x-expires=1723068000&x-signature=PsId6voMIs20p7EGUIjrl7TU%2Fos%3D&shp=a5d48078&shcp=8aecc5ac,"19
all things mental health recovery and 
all things lesbianism",ashliegh :),1368,355,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey213,drewdoesthething,i think i can live with that #shrecovey #suicideprevention #edrec0very #edsheeranrecoveryy #anarecovery #recoveryispossible #lifewithouted #mhmatters #recoverytok ,"['suicideprevention', 'recoveryispossible', 'anarecovery', 'mhmatters', 'shrecovey', 'lifewithouted', 'recoverytok', 'edrec0very', 'edsheeranrecoveryy']",35,72,1,0,1717290360,US,7.28E+18,,https://www.tiktok.com/@drewdoesthething/video/7375705916118699306,Downloaded,Available,189685,274,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1e0c51bddfbf2a356e8ff074c5aa6296~c5_168x168.jpeg?lk3s=a5d48078&nonce=43030&refresh_token=315f73370a6ad2474c733975d3f74cc4&x-expires=1723068000&x-signature=PsId6voMIs20p7EGUIjrl7TU%2Fos%3D&shp=a5d48078&shcp=8aecc5ac,"19
all things mental health recovery and 
all things lesbianism",ashliegh :),1368,355,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
shrecovey214,babyinamicrowave,im really trying #fyp #foryoupage #fypシ #foryou #shawareness #shrecovey #mentalhealth #transguy #ftm #transgender #nonbinary #genderfluid #hehim #theythem #itits #neopronouns #queer ,"['foryou', 'ftm', 'transgender', 'queer', 'genderfluid', 'fyp', 'mentalhealth', 'transguy', 'nonbinary', 'theythem', 'hehim', 'itits', 'shawareness', 'foryoupage', 'shrecovey', 'neopronouns', 'fypシ']",18,46,4,0,1717270280,US,7.36E+18,,https://www.tiktok.com/@babyinamicrowave/video/7375619677269019947,Downloaded,Available,73863,229,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b454d73e1e8af5ffdbb7ac97607f8445~c5_168x168.jpeg?lk3s=a5d48078&nonce=83383&refresh_token=64290cf29b9c1ad33452c187db217815&x-expires=1723068000&x-signature=7bv3DZCcBXwsyXHM17%2BrUCVAG9g%3D&shp=a5d48078&shcp=8aecc5ac,"ana & sh recovery 🍓🫶
recovery is survivable, the alternative is not",drew’s recovery,1304,155,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey215,refried_benis,HEALED. Thank you very much. #shrecovey #healedscars #mentalhealth #recovery #LEAVEMEALONE ,"['leavemealone', 'recovery', 'mentalhealth', 'healedscars', 'shrecovey']",41,37,2,0,1717262214,US,7.27E+18,,https://www.tiktok.com/@refried_benis/video/7375585028299853102,Downloaded,Available,1035462,724,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/74fef1b9775b61bd4e373a37f7632234~c5_168x168.jpeg?lk3s=a5d48078&nonce=43460&refresh_token=76e088d4a26c34a6caac7414428b515d&x-expires=1723068000&x-signature=SlNLklyfvBMolT6O6c7Dm8745sA%3D&shp=a5d48078&shcp=8aecc5ac,"|He/It/They|🏳️‍⚧️🏳️‍🌈|17|
|Genderless Vampire|
|Your Local Metalhead|",🜏Corey🜏 (Vic's Version),45584,9823,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
shrecovey216,mathilde..hansen,#actuallyautistic #AutismAcceptance #asd #mentalhealthmatters #shrecovey ,"['asd', 'mentalhealthmatters', 'autismacceptance', 'actuallyautistic', 'shrecovey']",93,165,8,0,1717256726,DK,7.37E+18,,https://www.tiktok.com/@mathilde..hansen/video/7375561449302740257,Downloaded,Available,8470,22,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/cd5a52b697ba60ffd1e44f8ed6273120~c5_168x168.jpeg?lk3s=a5d48078&nonce=16554&refresh_token=437ba673430e50ff5e6b5a88919b620f&x-expires=1723068000&x-signature=DWeJJhZU6oqiYoBDicGpx4RaUjI%3D&shp=a5d48078&shcp=8aecc5ac,"eng/esp
born to shit, forced to wipe
Degenerate 
17
🇨🇷 🏳️‍🌈",🇵🇸 BENIS 🇵🇸,173,637,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
shrecovey217,thaneesha.xo10,#fypシ #thaneeshaxo10 #shrecovey ,"['shrecovey', 'fypシ', 'thaneeshaxo10']",4,33,3,0,1717239739,GB,7.11E+18,,https://www.tiktok.com/@thaneesha.xo10/video/7375488494925368608,Downloaded,Unavailable,178417,480,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a63b3e1470322a172bc6c420dbeed4f8~c5_168x168.jpeg?lk3s=a5d48078&nonce=36750&refresh_token=408114f6adcbee64c6e3705d92f78973&x-expires=1723068000&x-signature=6HjDUWAYVIpN23x8e3Nmx%2FncM%2Fs%3D&shp=a5d48078&shcp=8aecc5ac,"18
as gay as Arizona Robbins
 Autistic creator 
Ig Mathilde.hansen06
14/12-23🕊️",I 🫶🏻 girls,2395,2709,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey218,thaneesha.xo10,Been sobbing for ages i didnt think i could do 6 days or 6 weeks but 6 months i am so proud of myself #fypシ #thaneeshaxo10 #shrecovey ,"['shrecovey', 'fypシ', 'thaneeshaxo10']",13,166,59,0,1717234773,GB,7.15E+18,,https://www.tiktok.com/@thaneesha.xo10/video/7375467169435356448,Downloaded,Available,,,,,,,,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey219,x.ashliegh,recovery is possible <3 #mentalhealth #mentalhealthmatters #mentalhealthrecovery #mentalhealthawareness #shrecovey #edrec0very #anarec0very #substanceabuseawareness #fyp #foryou #foryoupage ,"['foryou', 'fyp', 'mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'mentalhealthrecovery', 'foryoupage', 'shrecovey', 'substanceabuseawareness', 'edrec0very', 'anarec0very']",3,75,4,0,1717181618,GB,7.19E+18,,https://www.tiktok.com/@x.ashliegh/video/7375238865772104992,Downloaded,Unavailable,,,,,,,,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey220,kai.tlynmj,#greenscreenvideo #greenscreen ONE MONTH SH FREE 😊🥹#shrecovey ,"['greenscreen', 'greenscreenvideo', 'shrecovey']",0,34,1,0,1717175891,US,7.32E+18,,https://www.tiktok.com/@kai.tlynmj/video/7375214261284572462,Downloaded,Available,189685,274,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1e0c51bddfbf2a356e8ff074c5aa6296~c5_168x168.jpeg?lk3s=a5d48078&nonce=39263&refresh_token=6a98e8a85a9b9c8df609ea8b0b39d48c&x-expires=1723068000&x-signature=PsId6voMIs20p7EGUIjrl7TU%2Fos%3D&shp=a5d48078&shcp=8aecc5ac,"19
all things mental health recovery and 
all things lesbianism",ashliegh :),1368,355,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey221,x.ashliegh,i love you <3 #mentalhealth #mentalhealthmatters #mentalhealthrecovery #mentalhealthawareness #shrecovey #edrec0very #anarec0very #substanceabuseawareness #fyp #foryou #foryoupage ,"['foryou', 'fyp', 'mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'mentalhealthrecovery', 'foryoupage', 'shrecovey', 'substanceabuseawareness', 'edrec0very', 'anarec0very']",6,63,7,0,1717169959,GB,6.89E+18,,https://www.tiktok.com/@x.ashliegh/video/7375188775510609184,Downloaded,Available,8206,189,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1d7dab1bb085a35c4e8e4242197ba882~c5_168x168.jpeg?lk3s=a5d48078&nonce=83563&refresh_token=fada57321af8dda343f65b8d35b95287&x-expires=1723068000&x-signature=9awiEVa2cOQOM3GQGx0WaYaNNvw%3D&shp=a5d48078&shcp=8aecc5ac,19💖,Kate,193,466,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey222,x.ashliegh,#mentalhealth #mentalhealthmatters #mentalhealthrecovery #mentalhealthawareness #shrecovey #edrec0very #anarec0very #substanceabuseawareness #fyp #foryou #foryoupage ,"['foryou', 'fyp', 'mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'mentalhealthrecovery', 'foryoupage', 'shrecovey', 'substanceabuseawareness', 'edrec0very', 'anarec0very']",4,72,4,0,1717158284,GB,7.35E+18,,https://www.tiktok.com/@x.ashliegh/video/7375138625383632161,Downloaded,Available,189685,274,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1e0c51bddfbf2a356e8ff074c5aa6296~c5_168x168.jpeg?lk3s=a5d48078&nonce=80887&refresh_token=a185e46cfcebc4d82969025732e67de1&x-expires=1723068000&x-signature=PsId6voMIs20p7EGUIjrl7TU%2Fos%3D&shp=a5d48078&shcp=8aecc5ac,"19
all things mental health recovery and 
all things lesbianism",ashliegh :),1368,355,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey224,add_your_nickname553,#fyp #scars #sh #shrecovey ,"['scars', 'sh', 'fyp', 'shrecovey']",0,61,3,0,1717122795,US,7.30E+18,,https://www.tiktok.com/@add_your_nickname553/video/7374986225565945131,Downloaded,Unavailable,189685,274,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1e0c51bddfbf2a356e8ff074c5aa6296~c5_168x168.jpeg?lk3s=a5d48078&nonce=19928&refresh_token=99fa6f557ee47ef8c613c2027da41800&x-expires=1723068000&x-signature=PsId6voMIs20p7EGUIjrl7TU%2Fos%3D&shp=a5d48078&shcp=8aecc5ac,"19
all things mental health recovery and 
all things lesbianism",ashliegh :),1368,355,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey225,x.ashliegh,hope this helps xxx #mentalhealth #mentalhealthmatters #mentalhealthrecovery #mentalhealthawareness #shrecovey #edrec0very #anarec0very #substanceabuseawareness #fyp #foryou #foryoupage ,"['foryou', 'fyp', 'mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'mentalhealthrecovery', 'foryoupage', 'shrecovey', 'substanceabuseawareness', 'edrec0very', 'anarec0very']",3,94,9,0,1717102401,GB,7.24E+18,,https://www.tiktok.com/@x.ashliegh/video/7374898619729693984,Downloaded,Available,,,,,,,,TRUE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scars206,02grief_is.pa1nful,My dad lost all his trust in me. #vent #mh #mentalhealth #depression #sad #sh #mentalhealthawareness #shscars #sv #svv #sharpobjects #trust #lostoftrust #scars #untrustworthy #depressed #fy #fyp #foryoupage #fypシ #viral ,"['sad', 'mh', 'depressed', 'scars', 'viral', 'sh', 'trust', 'fy', 'sv', 'fyp', 'mentalhealth', 'vent', 'mentalhealthawareness', 'svv', 'untrustworthy', 'sharpobjects', 'foryoupage', 'lostoftrust', 'depression', 'shscars', 'fypシ']",5,127,47,0,1717535251,AT,7.32E+18,,https://www.tiktok.com/@02grief_is.pa1nful/video/7376757699993750816,Downloaded,Unavailable,189685,274,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1e0c51bddfbf2a356e8ff074c5aa6296~c5_168x168.jpeg?lk3s=a5d48078&nonce=70209&refresh_token=b13714773477b7a5edad55a9b4a619a3&x-expires=1723068000&x-signature=PsId6voMIs20p7EGUIjrl7TU%2Fos%3D&shp=a5d48078&shcp=8aecc5ac,"19
all things mental health recovery and 
all things lesbianism",ashliegh :),1368,355,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
shrecovey227,ynamarty,DONT GIVE UP. It will get better ♡ #mentalhealthmatters #shrecovey #recovery #mhrecovery #mh #recover #bpd #mentalillness #mhawareness #treatmentresistantdepression #persistentdepressivedisorder #anxiety #gad #mdd #eupd #neurodivergent #depressionanxiety #depression #borderline ,"['mh', 'recovery', 'anxiety', 'recover', 'borderline', 'mentalillness', 'gad', 'mdd', 'mentalhealthmatters', 'bpd', 'depressionanxiety', 'neurodivergent', 'mhawareness', 'eupd', 'shrecovey', 'depression', 'treatmentresistantdepression', 'persistentdepressivedisorder', 'mhrecovery']",23,37,0,0,1717091067,GB,6.72E+18,,https://www.tiktok.com/@ynamarty/video/7374849945326652705,Downloaded,Available,244437,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=79114&refresh_token=76ebc62df632743344cfc74de3127a02&x-expires=1723068000&x-signature=sBD%2F6xJ%2BWkJR6o9SGmn5TVJ5IsA%3D&shp=a5d48078&shcp=8aecc5ac,No bio yet,user03137059669,1012,6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
shrecovey228,osveliaramirez8,#fypシ゚viral #shrecovey #foryou  Todos somos arbolitos🪵🍂,"['foryou', 'shrecovey', 'fypシ゚viral']",4037,598,68,19,1717090192,MX,6.99E+18,,https://www.tiktok.com/@osveliaramirez8/video/7374846202275302662,Downloaded,Available,22247,169,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/61eaa94f35884013735f04ffecde66c3~c5_168x168.jpeg?lk3s=a5d48078&nonce=23949&refresh_token=1840114830f58c528144a2c5838a00e5&x-expires=1723068000&x-signature=lwxJlPbYV040A2FeCJJTL3K9kUI%3D&shp=a5d48078&shcp=8aecc5ac,"🦋here you are, still living despite it all🦋
Mental health matters🌈 
19 :)",<3,762,353,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scars201,cryinglolzz24,love my friends  #mentalhealth #vent #scars #fakefriends ,"['scars', 'fakefriends', 'mentalhealth', 'vent']",1,9,2,0,1717540056,US,7.21E+18,,https://www.tiktok.com/@cryinglolzz24/video/7376778346392325418,Downloaded,Unavailable,,,,,,,,TRUE,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
scars203,rrainbowrubvyssv,#viral #repost #relatable #real #getmeontheforyoupage #fyppppppppppppppppppppppp #mentalhealth #getmefamous #mh #mentalhealthmatters #scars #mum ,"['repost', 'relatable', 'mh', 'real', 'scars', 'viral', 'getmefamous', 'mentalhealth', 'mentalhealthmatters', 'mum', 'getmeontheforyoupage', 'fyppppppppppppppppppppppp']",7,132,45,0,1717538414,GB,7.19E+18,,https://www.tiktok.com/@rrainbowrubvyssv/video/7376771279833058592,Downloaded,Available,,,,,,,,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawareness216,gottaluv.n1ya,okay and???? #fyp #viral #relatable #ontheradar #notmyproblem #shawareness #scars ,"['relatable', 'scars', 'viral', 'fyp', 'notmyproblem', 'shawareness', 'ontheradar']",91,128,19,0,1717518910,US,7.38E+18,,https://www.tiktok.com/@gottaluv.n1ya/video/7376687521872252203,Downloaded,Available,5337,12,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=20306&refresh_token=a177772fb61034ae67538a5d64bfe020&x-expires=1723068000&x-signature=qUje960VXDyDVoXVdAZISLj7YyU%3D&shp=a5d48078&shcp=8aecc5ac,This is a cry for help,rrainbowrubvys,64,17,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scars205,secret.acc07x,#mha #scars #iamsober ,"['scars', 'iamsober', 'mha']",2,13,1,0,1717536024,GB,7.31E+18,,https://www.tiktok.com/@secret.acc07x/video/7376761016547396896,Downloaded,Unavailable,30013,215,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7293d47a83cd5846de97f02d5d01dd3e~c5_168x168.jpeg?lk3s=a5d48078&nonce=98191&refresh_token=f403e07cf3834a1da6845effcb3225f8&x-expires=1723068000&x-signature=2OL18iqM%2FLbPh0KJN%2F6wB00nT3A%3D&shp=a5d48078&shcp=8aecc5ac,"dont argue w me i enjoy it
incase i get banned: @niyaswrldd32",A’Niya💕,1139,6907,FALSE,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scars207,juokdkfif,First video #vent #tw #fry #foryou #fyp #emo #scars #first #video #firstvideo ,"['firstvideo', 'emo', 'first', 'video', 'scars', 'foryou', 'tw', 'fyp', 'fry', 'vent']",0,2,1,0,1717534297,FI,7.24E+18,,https://www.tiktok.com/@juokdkfif/video/7376753610010545440,Downloaded,Unavailable,37030,15,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/42483a88c2f8eca0a130888d63a6f069~c5_168x168.jpeg?lk3s=a5d48078&nonce=80600&refresh_token=5db976b00ea98dfb4cbede8cc65a9165&x-expires=1723068000&x-signature=pFAsiFRe9DswJPCTxsAAIpdNGTM%3D&shp=a5d48078&shcp=8aecc5ac,If you know me pls don’t share the acc,🔔🔚,540,6,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scars208,nathy..br,3 months clean 🥳 #mh #mentalhealthmatters #mentalhealth #klinik #recoveryispossible #scars #scarstoyourbeautiul #relapsehappens #selfcare #selflove ,"['mh', 'scars', 'selflove', 'selfcare', 'mentalhealth', 'mentalhealthmatters', 'recoveryispossible', 'klinik', 'scarstoyourbeautiul', 'relapsehappens']",7,71,8,0,1717533872,DE,7.30E+18,,https://www.tiktok.com/@nathy..br/video/7376751777229655328,Downloaded,Available,10928,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/abf966f260aeed2589d843aca2bb098e~c5_168x168.jpeg?lk3s=a5d48078&nonce=82928&refresh_token=d5548e927db46918fbbe1ec8bce5213d&x-expires=1723068000&x-signature=kc1i1RHHJJLkcqSpIVBMH6NE9A0%3D&shp=a5d48078&shcp=8aecc5ac,"Secret account
⚠️TW⚠️
Vent",juokdkfif,45,3,FALSE,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scars210,.kinzbinz,my biggest insecurity. #fyp #mentalhealthmatters #scars #foryou ,"['scars', 'foryou', 'fyp', 'mentalhealthmatters']",1,11,0,0,1717526542,US,7.35E+18,,https://www.tiktok.com/@.kinzbinz/video/7376720302488767786,Downloaded,Unavailable,15846,21,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1ca8473344669e59448f6dffd03f9859~c5_168x168.jpeg?lk3s=a5d48078&nonce=38624&refresh_token=16516643b0d95754b1d412692cdeaf51&x-expires=1723068000&x-signature=bc99WUnOye5OUsb0FrJyZ9RWnYY%3D&shp=a5d48078&shcp=8aecc5ac,,Not sure,37,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
scars212,iamdefinitelynotstraight,#sh #scars #foryou #real ,"['real', 'scars', 'sh', 'foryou']",3,34,5,0,1717525384,DE,7.34E+18,,https://www.tiktok.com/@iamdefinitelynotstraight/video/7376715325032779041,Downloaded,Available,,,,,,,,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
scars213,zelya_the_best_,#real #scars Glory to God that I can cover everything),"['real', 'scars']",2045,43,21,6,1717524463,AM,7.36E+18,,https://www.tiktok.com/@zelya_the_best_/video/7376711349063257351,Downloaded,Unavailable,8120,57,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/56a4e88f1cf973dea5ed3284841af5cf~c5_168x168.jpeg?lk3s=a5d48078&nonce=77920&refresh_token=21be386556d388c19cde6047e9764cb0&x-expires=1723068000&x-signature=npUl1hGpBaHl9nSeL67BGt194yw%3D&shp=a5d48078&shcp=8aecc5ac,FUEH,Leo (Joost's Version),421,5281,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
scars214,sweetkittenfortinte,#scars #sh #relatable #dontgiveup #summer #insecure #taylorswift #depressed ,"['taylorswift', 'summer', 'relatable', 'depressed', 'scars', 'sh', 'insecure', 'dontgiveup']",28,22,2,0,1717523745,NO,7.33E+18,,https://www.tiktok.com/@sweetkittenfortinte/video/7376708286852107552,Downloaded,Available,5273,10,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f43fcf57f03cad0302bc5d62b9a23f43~c5_168x168.jpeg?lk3s=a5d48078&nonce=14921&refresh_token=7fb0fda795954530f9e7ec4491e3976f&x-expires=1723068000&x-signature=wilBHwG6V0CZnWwd8GC%2B%2FLR8QnQ%3D&shp=a5d48078&shcp=8aecc5ac,I bet on losing dogs..,:),490,10000,FALSE,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
